Լեղապարկի բորբոքում,Վիրաբույժ (լապարոսկոպիկ) / Գաստրոէնտերոլոգ
Թոքաբորբ,Թոքաբան / Վարակաբան
Դերմատոմիկոզ,Մաշկաբան
Պերիֆերիկ նեյրոպաթիա,Նյարդաբան / Նյարդավիրաբույժ
Քրոնիկ բրոնխիտ,Թոքաբան
Արտրոմիոպաթիա,Ռևմատոլոգ / Մանուալ թերապևտ
Ցիստիտ,Ուրոլոգ
Գրգռված աղիքների համախտանիշ,Գաստրոէնտերոլոգ / Հոգեթերապևտ
Սնկային վարակ,Մաշկաբան / Վարակաբան
Տոնզիլիտ,ԼՕՌ / Թերապևտ
Ալերգիկ կոնյուկտիվիտ,Ալերգոլոգ / Ակնաբույժ
Լաբիրինթիտ,ԼՕՌ
Մենինգիզմ,Նյարդաբան / Վարակաբան
Անգինա,Թերապևտ / ԼՕՌ
Սրտային անբավարարություն,Սրտաբան
Լյարդային անբավարարություն,Գաստրոէնտերոլոգ / Հեպատոլոգ
Արյան անեմիա,Արյունաբան
Էպիլեպտիկ դրվագ,Նյարդաբան
Սեռական օրգանների վարակ,Գինեկոլոգ / Ուրոլոգ
Դիաբետիկ նեյրոպաթիա,Նյարդաբան / Էնդոկրինոլոգ
Թթվածնի անբավարարություն,Թերապևտ / Սրտաբան
Շոկային վիճակ,Թերապևտ / Վիրաբույժ
Սեպսիս,Վիրաբույժ / Վարակաբան
Ասթմայի սրացում,Թոքաբան / Ալերգոլոգ
Երկրորդ աստիճանի այրվածք,Վիրաբույժ
Մկանային ձգում,Մանուալ թերապևտ / Կինեզիոլոգ
Ռոզացիա,Մաշկաբան
Կարպալ թունելի համախտանիշ,Նյարդաբան / Նյարդավիրաբույժ
Աղիքային խանգարում,Գաստրոէնտերոլոգ / Թերապևտ
Բրոնխաբորբ,Թոքաբան / Վարակաբան
Գաստրոէնտերիտ,Գաստրոէնտերոլոգ / Վարակաբան
Մկանային սպազմ,Մանուալ թերապևտ / Կինեզիոլոգ
Գլաուկոմա,Ակնաբույժ
Մալարիա,Վարակաբան
Մարմնային բորբոքում,Վիրաբույժ / Մաշկաբան
Բրոնխոսպազմ,Թոքաբան / Ալերգոլոգ
Ալերգիկ դերմատիտ,Մաշկաբան / Ալերգոլոգ
Հիպերտոնիկ ճգնաժամ,Թերապևտ / Սրտաբան
Դիսպեպսիա,Գաստրոէնտերոլոգ
Ռեյնոյի համախտանիշ,Ռևմատոլոգ
Միգրենային աչքային սինդրոմ,Նյարդաբան / Ակնաբույժ
Միջուղեղային շրջանառության խանգարում,Նյարդաբան / Նյարդավիրաբույժ
Ցրվացած պարանոցի համախտանիշ,Վնասվածքաբան-օրթոպեդ / Նյարդաբան
Ցերվիկոբրաքիալ սինդրոմ,Նյարդաբան / Վնասվածքաբան-օրթոպեդ
COPD սրացում,Թոքաբան
Ուվեիտ,Ակնաբույժ
Երկաթի դեֆիցիտ,Արյունաբան / Թերապևտ
Լեղուղիների խանգարում,Գաստրոէնտերոլոգ / Վիրաբույժ
Երիկամային կոլիկ,Ուրոլոգ / Նեֆրոլոգ
Արտասինուսային առիթմիա,Սրտաբան
Վեգետատիվ խանգարում,Նյարդաբան / Հոգեթերապևտ
Ալերգիկ ռեակցիա,Ալերգոլոգ
Սննդային անհանդուրժողականություն,Սննդաբան / Թերապևտ
Վիրուսային ինֆեկցիա,Վարակաբան
Ալերգիկ անաֆիլաքսիա,Ալերգոլոգ
Բակտերիալ թունավորում,Վարակաբան / Թերապևտ
Սեբորեական դերմատիտ,Մաշկաբան
Աղիքային վարակ,Վարակաբան / Գաստրոէնտերոլոգ
Ցերվիկալ ռադիկուլոպաթիա,Նյարդաբան / Վնասվածքաբան-օրթոպեդ
Ատամի աբսցես,Ստոմատոլոգ / Վիրաբույժ
Օրբիտալ ցելյուլիտ,Վիրաբույժ (դիմածնոտային) / Ակնաբույժ
Հիպերպիգմենտացիա,Մաշկաբան
Մրսածություն,Թերապևտ / Վարակաբան
Քաղցկեղային կաչեքսիա,Ուռուցքաբան / Սննդաբան
Հիպոգլիկեմիա,Էնդոկրինոլոգ
Գաստրոեզոֆագեալ գրգռում,Գաստրոէնտերոլոգ
Էդեմա,Թերապևտ / Նեֆրոլոգ
Ալերգիկ ռեակցիա,Ալերգոլոգ
Սրտաթոքային անբավարարություն,Սրտաբան / Թոքաբան
Թոքային հիպերտենզիա,Թոքաբան / Սրտաբան
Ալերգիկ գրգռում,Ալերգոլոգ / Մաշկաբան
Միալական համախտանիշ,Նյարդաբան / Մանուալ թերապևտ
Մկանային ձգվածություն,Մանուալ թերապևտ / Կինեզիոլոգ
Լիմֆատիկ խանգարում,Լիմֆոլոգ
Իսխեմիկ հարձակում,Նյարդաբան / Նյարդավիրաբույժ
Պերիֆերիկ նյարդային վնասում,Նյարդաբան / Նյարդավիրաբույժ
Դերմատիտ,Մաշկաբան
Նյարդաբանական դիսֆունկցիա,Նյարդաբան / Հոգեթերապևտ
Վիրուսային տենդ,Վարակաբան / Թերապևտ
Կարդիոպուլմոնալ անբավարարություն,Սրտաբան / Թոքաբան
Գաստրոէնտերիտ,Գաստրոէնտերոլոգ / Վարակաբան
Թոքաբորբ,Թոքաբան / Վարակաբան
Վիրուսային ինֆեկցիա,Վարակաբան
Անեմիա,Արյունաբան
Մենինգիտ,Վարակաբան / Նյարդաբան
Թոքաբորբ,Թոքաբան / Վարակաբան
Լյարդային խոլեստազ,Գաստրոէնտերոլոգ / Հեպատոլոգ
Օստեոարթրիտ,Վնասվածքաբան-օրթոպեդ / Ռևմատոլոգ
Արջատոնզիլիտ,ԼՕՌ / Թերապևտ
Ապենդիցիտ,Վիրաբույժ (ընդհանուր)
Լյարդի բորբոքում,Գաստրոէնտերոլոգ / Հեպատոլոգ
Տուբերկուլոզ,Վարակաբան
Ալերգիկ դերմատիտ,Մաշկաբան / Ալերգոլոգ
Սերվիկալ սպոնդիլոզ,Վնասվածքաբան-օրթոպեդ / Նյարդաբան
Սակավարյունություն,Արյունաբան
Ատոպիկ ալերգիա,Ալերգոլոգ
Սննդային թունավորում,Թերապևտ / Վարակաբան
Իշիաս,Նյարդաբան / Նյարդավիրաբույժ
Գուտ,Ռևմատոլոգ / Նյարդաբան
Լաբիրինթիտ,ԼՕՌ
Ասթմա,Թոքաբան / Ալերգոլոգ
Գաստրիտ,Գաստրոէնտերոլոգ
Քրոնիկ հիվանդություն,Թերապևտ
Միգրեն,Նյարդաբան
Ֆարինգիտ,ԼՕՌ / Թերապևտ
Ուրինային վարակ,Ուրոլոգ
Վիրուսային գաստրոէնտերիտ,Վարակաբան / Գաստրոէնտերոլոգ
Հեպատիտ C,Գաստրոէնտերոլոգ / Հեպատոլոգ
Հիպոթենզիա,Թերապևտ / Սրտաբան
Ռևմատոիդ արթրիտ,Ռևմատոլոգ
Ալերգիկ ռեակցիա,Ալերգոլոգ
Օստեոպորոզ,Ռևմատոլոգ / Վնասվածքաբան-օրթոպեդ
Նևրոլոգիական խանգարում,Նյարդաբան
Սրտային անհավասարակշռություն,Սրտաբան
Մանգանային վարակ,Վարակաբան
Արթրոզ,Վնասվածքաբան-օրթոպեդ / Ռևմատոլոգ
Լյարդի խնդիր,Գաստրոէնտերոլոգ / Հեպատոլոգ
Վիրուսային ազդակ,Վարակաբան
Սրտային անբավարարություն,Սրտաբան
Օտիտ,ԼՕՌ
Վիրուսային ինֆեկցիա,Վարակաբան
COPD,Թոքաբան
Պլևրիտ,Թոքաբան / Վիրաբույժ
Մալարիա,Վարակաբան
Ալերգիա,Ալերգոլոգ
Մահող վիրուս,Վարակաբան
Խոցային հիվանդություն,Գաստրոէնտերոլոգ
Գլաուկոմա,Ակնաբույժ
Էկզեմա,Մաշկաբան
Գաստրիտ,Գաստրոէնտերոլոգ
Տինիտուս,Ակնաբույժ / Նյարդաբան
Արթրոզ,Վնասվածքաբան-օրթոպեդ / Ռևմատոլոգ
Վիրուսային տենդ,Վարակաբան / Թերապևտ
Միգրեն,Նյարդաբան
Վենոզ անբավարարություն,Լիմֆոլոգ / Վնասվածքաբան-օրթոպեդ
Ապենդիցիտ,Վիրաբույժ
Անգինա,Թերապևտ / ԼՕՌ
Ցիստիտ,Ուրոլոգ
Հեպատիտ,Գաստրոէնտերոլոգ / Հեպատոլոգ
Վիտամին D պակաս,Թերապևտ / Սննդաբան
Վիրուսային ինֆեկցիա,Վարակաբան
Ալերգիկ ռեակցիա,Ալերգոլոգ
Սերվիկալ սպոնդիլոզ,Վնասվածքաբան-օրթոպեդ / Նյարդաբան
Քրոնիկ հոգնածության համախտանիշ,Կլինիկական հոգեբան / Հոգեբույժ
Ասթմա,Թոքաբան / Ալերգոլոգ
Պանիկայի նոպա,Կլինիկական հոգեբան / Հոգեբույժ
Աղիքային խանգարում,Գաստրոէնտերոլոգ / Թերապևտ
Բերանի ինֆեկցիա,Ստոմատոլոգ / Վարակաբան
Գուտ,Ռևմատոլոգ / Նյարդաբան
Տենդ,Վարակաբան / Թերապևտ
Գրիպ,Վարակաբան / Թերապևտ
Լարինգիտ,ԼՕՌ
Հիպոթենզիա,Թերապևտ / Սրտաբան
Ռևմատոիդ արթրիտ,Ռևմատոլոգ
Լյարդի հիվանդություն,Գաստրոէնտերոլոգ / Հեպատոլոգ
Իշիաս,Նյարդաբան / Նյարդավիրաբույժ
Տուբերկուլոզ,Վարակաբան
Գաստրոէնտերիտ,Վարակաբան / Գաստրոէնտերոլոգ
Նյարդաբանական խանգարում,Նյարդաբան
Միգրեն,Նյարդաբան
Մենինգիտ,Վարակաբան / Նյարդաբան
Մայոկարդիալ ինֆարկտ,Սրտաբան
Թոքաբորբ,Թոքաբան / Վարակաբան
COPD,Թոքաբան
Վարակային հիվանդություն,Վարակաբան
Սննդային թունավորում,Թերապևտ / Վարակաբան
Ալերգիկ ռեակցիա,Ալերգոգով
Վիրուսային ինֆեկցիա,Վարակաբան
Ուրինային վարակ,Ուրոլոգ
Բրոնխիտ,Թոքաբան
Ապենդիցիտ,Վիրաբույժ (ընդհանուր)
Քրոնիկ խոլեստազ,Գաստրոէնտերոլոգ / Հեպատոլոգ
Չոր աչքի համախտանիշ,Ակնաբույժ
Դերմատիտ,Մաշկաբան
Գաստրոէնտերիտ,Վարակաբան / Գաստրոէնտերոլոգ
Ալերգիա,Ալերգոլոգ
Հեպատիտ C,Գաստրոէնտերոլոգ / Հեպատոլոգ
Վիրուսային տենդ,Վարակաբան / Թերապևտ
Օտիտ,ԼՕՌ
Սրտային ռիթմի խանգարում,Սրտաբան
Սրտային անբավարարություն,Սրտաբան
Ցիստիտ,Ուրոլոգ
Լայմ հիվանդություն,Վարակաբան
Թրոմբոցիտոպենիա,Արյունաբան
Լեյկեմիա,Արյունաբան
Գրիպ,Վարակաբան / Թերապևտ
Սննդային վարակ,Վարակաբան / Թերապևտ
Լյարդի այտուցային հիվանդություն,Գաստրոէնտերոլոգ / Հեպատոլոգ
Ֆարինգիտ,ԼՕՌ / Թերապևտ
Գաստրիտ,Գաստրոէնտերոլոգ
Արթրոզ,Վնասվածքաբան-օրթոպեդ / Ռևմատոլոգ
Բրոնխիալ ասթմա,Թոքաբան / Ալերգոլոգ
Պլևրիտ,Թոքաբան / Վիրաբույժ (ընդհանուր)
Մալարիա,Վարակաբան
Էկզեմա,Մաշկաբան
Անհանգստության խանգարում,Կլինիկական հոգեբան / Հոգեբույժ
Դիսկային հերնիա,Վնասվածքաբան-օրթոպեդ / Նյարդավիրաբույժ
Վիրուսային ինֆեկցիա,Վարակաբան
Տուբերկուլոզ,Վարակաբան
Միգրեն,Նյարդաբան
Քրոնիկ խոլեստազ,Գաստրոէնտերոլոգ / Հեպատոլոգ
Խոցային հիվանդություն,Գաստրոէնտերոլոգ
Ալերգիա,Ալերգոլոգ
Լյարդային հիվանդություն,Գաստրոէնտերոլոգ / Հեպատոլոգ
Մենինգիտ,Վարակաբան / Նյարդաբան
Վիրուսային գաստրոէնտերիտ,Վարակաբան / Գաստրոէնտերոլոգ
Անգինա,Թերապևտ / ԼՕՌ
Սերվիկալ սպոնդիլոզ,Վնասվածքաբան-օրթոպեդ / Նյարդաբան
Ապենդիցիտ,Վիրաբույժ (ընդհանուր)
Ալերգիկ դերմատիտ,Մաշկաբան / Ալերգոլոգ
Թոքային հիվանդություն,Թոքաբան
Բակտերիալ ինֆեկցիա,Վարակաբան
Հեպատիտ B,Գաստրոէնտերոլոգ / Հեպատոլոգ
Ռևմատոիդ արթրիտ,Ռևմատոլոգ
Մալարիա,Վարակաբան
Պանիկայի նոպա,Կլինիկական հոգեբան / Հոգեբույժ
Ուրինային վարակ,Ուրոլոգ
Հիպոթենզիա,Թերապևտ / Սրտաբան
Բրոնխիալ ասթմա,Թոքաբան / Ալերգոլոգ
Հեպատիտ A,Գաստրոէնտերոլոգ / Հեպատոլոգ
Դեղային ռեակցիա,Ալերգոլոգ
Օստեոարթրիտ,Վնասվածքաբան-օրթոպեդ / Ռևմատոլոգ
Հեպատիտ E,Գաստրոէնտերոլոգ / Հեպատոլոգ
Հեպատիտ C,Գաստրոէնտերոլոգ / Հեպատոլոգ
Դենգե,Վարակաբան
Չիկունգունյա,Վարակաբան
Քութրչի (Chickenpox),Վարակաբան
Գաստրոէնտերիտ,Վարակաբան / Գաստրոէնտերոլոգ
COVID-19,Վարակաբան / Թոքաբան
Գրիպ (Ինֆլուենցա),Վարակաբան / Թերապևտ
Գաստրիտ,Գաստրոէնտերոլոգ
Սրտամկանի ինֆարկտ,Սրտաբան
Առիթմիա,Սրտաբան
Զիկա վիրուս,Վարակաբան
Մենինգիտ,Վարակաբան / Նյարդաբան
Տուբերկուլյոզ,Վարակաբան
Սննդային թունավորում,Թերապևտ / Վարակաբան
Արթրիտ,Ռևմատոլոգ / Վնասվածքաբան-օրթոպեդ
Լուրջ շնչառական վարակ,Թոքաբան / Վարակաբան
Սեզոնային գրիպ,Վարակաբան / Թերապևտ
Լյարդի բորբոքում,Գաստրոէնտերոլոգ / Հեպատոլոգ
Հեպատիտ A,Գաստրոէնտերոլոգ / Հեպատոլոգ
Հեպատիտ B,Գաստրոէնտերոլոգ / Հեպատոլոգ
Մաշկային ալերգիա,Մաշկաբան / Ալերգոլոգ
Մալարիա,Վարակաբան
Թոքաբորբ,Թոքաբան / Վարակաբան
Դենգե,Վարակաբան
Գաստրոէնտերիտ,Վարակաբան / Գաստրոէնտերոլոգ
Գրիպ (Ինֆլուենցա),Վարակաբան / Թերապևտ
Թոքաբորբ,Թոքաբան / Վարակաբան
Սեզոնային գրիպ,Վարակաբան / Թերապևտ
Լյարդի բորբոքում,Գաստրոէնտերոլոգ / Հեպատոլոգ
Հեպատիտ A,Գաստրոէնտերոլոգ / Հեպատոլոգ
Հեպատիտ B,Գաստրոէնտերոլոգ / Հեպատոլոգ
Մաշկային ալերգիա,Մաշկաբան / Ալերգոլոգ
Մալարիա,Վարակաբան
Տուբերկուլյոզ,Վարակաբան
Գաստրոէնտերիտ,Վարակաբան / Գաստրոէնտերոլոգ
Գրիպ (Ինֆլուենցա),Վարակաբան / Թերապևտ
Հեպատիտ E,Գաստրոէնտերոլոգ / Հեպատոլոգ
Հեպատիտ C,Գաստրոէնտերոլոգ / Հեպատոլոգ
Գաստրոէնտերիտ,Վարակաբան / Գաստրոէնտերոլոգ
Մալարիա,Վարակաբան
Չիկունգունյա,Վարակաբան
Թոքաբորբ,Թոքաբան / Վարակաբան
Գաստրիտ,Գաստրոէնտերոլոգ
Օստեոարթրիտ,Վնասվածքաբան-օրթոպեդ / Ռևմատոլոգ
Հեպատիտ E,Գաստրոէնտերոլոգ / Հեպատոլոգ
Սննդային թունավորում,Թերապևտ / Վարակաբան
Լուրջ շնչառական վարակ,Թոքաբան / Վարակաբան
Հեպատիտ C,Գաստրոէնտերոլոգ / Հեպատոլոգ
Գրիպ (Ինֆլուենցա),Վարակաբան / Թերապևտ
Սեզոնային գրիպ,Վարակաբան / Թերապևտ
Լյարդի բորբոքում,Գաստրոէնտերոլոգ / Հեպատոլոգ
Հեպատիտ A,Գաստրոէնտերոլոգ / Հեպատոլոգ
Հեպատիտ B,Գաստրոէնտերոլոգ / Հեպատոլոգ
Մաշկային ալերգիա,Մաշկաբան / Ալերգոլոգ
Տուբերկուլյոզ,Վարակաբան
Դենգե,Վարակաբան
Մենինգիտ,Վարակաբան / Նյարդաբան
Թոքաբորբ,Թոքաբան / Վարակաբան
Գաստրիտ,Գաստրոէնտերոլոգ
Օստեոարթրիտ,Վնասվածքաբան-օրթոպեդ / Ռևմատոլոգ
Մալարիա,Վարակաբան
Հեպատիտ E,Գաստրոէնտերոլոգ / Հեպատոլոգ
Սննդային թունավորում,Թերապևտ / Վարակաբան
Լուրջ շնչառական վարակ,Թոքաբան / Վարակաբան
Հեպատիտ C,Գաստրոէնտերոլոգ / Հեպատոլոգ
Գրիպ (Ինֆլուենցա),Վարակաբան / Թերապևտ
Սեզոնային գրիպ,Վարակաբան / Թերապևտ
Լյարդի բորբոքում,Գաստրոէնտերոլոգ / Հեպատոլոգ
Հեպատիտ A,Գաստրոէնտերոլոգ / Հեպատոլոգ
Հեպատիտ B,Գաստրոէնտերոլոգ / Հեպատոլոգ
Մաշկային ալերգիա,Մաշկաբան / Ալերգոլոգ
Տուբերկուլյոզ,Վարակաբան
Գաստրոէնտերիտ,Վարակաբան / Գաստրոէնտերոլոգ
Չիկունգունյա,Վարակաբան
Թոքաբորբ,Թոքաբան / Վարակաբան
Սեզոնային գրիպ,Վարակաբան / Թերապևտ
Լյարդի բորբոքում,Գաստրոէնտերոլոգ / Հեպատոլոգ
Հեպատիտ A,Գաստրոէնտերոլոգ / Հեպատոլոգ
Հեպատիտ B,Գաստրոէնտերոլոգ / Հեպատոլոգ
Մաշկային ալերգիա,Մաշկաբան / Ալերգոլոգ
Մալարիա,Վարակաբան
Տուբերկուլյոզ,Վարակաբան
Գաստրոէնտերիտ,Վարակաբան / Գաստրոէնտերոլոգ
Գրիպ (Ինֆլուենցա),Վարակաբան / Թերապևտ
Հեպատիտ E,Գաստրոէնտերոլոգ / Հեպատոլոգ
Հեպատիտ C,Գաստրոէնտերոլոգ / Հեպատոլոգ
Բշտիկային հիվանդություն (Ակնե),Մաշկաբան
Բրոնխիալ ասթմա,Թոքաբան
Տոնզիլիտ,ԼՕՌ
Գաստրիտ,Գաստրոէնտերոլոգ
Մենինգիտ,Վարակաբան / Նյարդաբան
Անգինա,ԼՕՌ
Թոքերի քաղցկեղ,Ուռուցքաբան / Թոքաբան
Ցելիակիա,Գաստրոէնտերոլոգ
Միգրեն,Նյարդաբան
Շաքարային դիաբետ,Էնդոկրինոլոգ
Դենգե,Վարակաբան
Ցածր արյան ճնշում,Թերապևտ / Սրտաբան
Սալմոնելա,Վարակաբան / Գաստրոէնտերոլոգ
Տիֆ,Վարակաբան
Ալերգիա,Ալերգոլոգ / Թերապևտ
Ռևմատոիդ արթրիտ,Ռևմատոլոգ
Պանկրեատիտ,Գաստրոէնտերոլոգ
Ասթմա,Թոքաբան
Վիրուսային տենդ,Վիրաբույժ / Թերապևտ
Սրտային անբավարարություն,Սրտաբան
Դերմատիտ,Մաշկաբան
Ականջի վարակ,ԼՕՌ
Սովորական մրսածություն,Թերապևտ / Վարակաբան
Միգրեն,Նյարդաբան
Գլխապտույտ,Նյարդաբան / Էնդոկրինոլոգ
Գրիպ,Վարակաբան / Թերապևտ
Գաստրոէնտերիտ,Վարակաբան / Գաստրոէնտերոլոգ
Թոքաբորբ,Թոքաբան / Վարակաբան
Մենինգիտ,Վարակաբան / Նյարդաբան
Տուբերկուլյոզ,Վարակաբան
Ալերգիա,Ալերգոլոգ / Թերապևտ
Վահանագեղձի գերբարձրգործունեություն,Էնդոկրինոլոգ
Վահանագեղձի նվազածգործունեություն,Էնդոկրինոլոգ
Ռոտավիրուսային վարակ,Վարակաբան / Գաստրոէնտերոլոգ
Բրոնխիտ,Թոքաբան
Մոնոնուկլեոզ,Վարակաբան
Էնցեֆալիտ,Նյարդաբան / Վարակաբան
Սիատիկա,Նյարդավիրաբույժ / Մանուալ թերապևտ
Պետքաբջջային քարեր,Ուրոլոգ / Լյարդաբան
Մալարիա,Վարակաբան
Կարմրուկ,Վարակաբան
Սննդային թունավորում,Թերապևտ / Վարակաբան
Արևահարում,Թերապևտ / Դերմատոլոգ
COVID-19,Վարակաբան / Թոքաբան
Տիֆ,Վարակաբան
Ցելիակիա,Գաստրոէնտերոլոգ
Արթրիտ,Ռևմատոլոգ
Շաքարային դիաբետ,Էնդոկրինոլոգ
Միզուղիների վարակ,Ուրոլոգ / Թերապևտ
Արթրիտ,Ռևմատոլոգ
Գաստրոէնտերիտ,Վարակաբան / Գաստրոէնտերոլոգ
Մալարիա,Վարակաբան
Թոքաբորբ,Թոքաբան / Վարակաբան
Ալերգիա,Ալերգոլոգ / Թերապևտ
Սալմոնելա,Վարակաբան / Գաստրոէնտերոլոգ
Գլխապտույտ,Նյարդաբան / ԼՕՌ
Մենինգիտ,Վարակաբան / Նյարդաբան
Բրոնխիտ,Թոքաբան
Տոնզիլիտ,ԼՕՌ
Շաքարային դիաբետ,Էնդոկրինոլոգ
Ցածր ճնշում,Թերապևտ / Կարդիոլոգ
Ասթմա,Թոքաբան
Կարմրուկ,Վարակաբան
Սրտամկանի ինֆարկտ,Կարդիոլոգ
Էնցեֆալիտ,Նյարդաբան / Վարակաբան
Մոնոնուկլեոզ,Վարակաբան
Սննդային թունավորում,Թերապևտ / Վարակաբան
Դենգե,Վարակաբան
Վիրուսային տենդ,Թերապևտ / Վարակաբան
Տուբերկուլյոզ,Վարակաբան
Դերմատիտ,Մաշկաբան
Սրտային անբավարարություն,Սրտաբան
Սովորական մրսածություն,Թերապևտ / Վարակաբան
Հեպատիտ,Գաստրոէնտերոլոգ / Հեպատոլոգ
Հեպատիտ C,Գաստրոէնտերոլոգ / Հեպատոլոգ
Իմպետիգո,Մաշկաբան
Գլխապտույտ (BPPV),Նյարդաբան / ԼՕՌ
Միգրեն,Նյարդաբան
Մալարիա,Վարակաբան
Ալերգիա,Ալերգոլոգ / Թերապևտ
Տոնզիլիտ,ԼՕՌ
Տուբերկուլյոզ,Վարակաբան
Գլխապտույտ,Նյարդաբան / ԼՕՌ
Վիրուսային տենդ,Վարակաբան / Թերապևտ
Միգրեն,Նյարդաբան
Սալմոնելա,Վարակաբան / Գաստրոէնտերոլոգ
Թոքաբորբ,Թոքաբան / Վարակաբան
Դենգե,Վարակաբան
Գաստրոէնտերիտ,Վարակաբան / Գաստրոէնտերոլոգ
Վիրուսային վարակ,Վարակաբան / Թերապևտ
Բրոնխիտ,Թոքաբան
Դերմատիտ,Մաշկաբան
Ռոտավիրուսային վարակ,Վարակաբան / Գաստրոէնտերոլոգ
Հիպոթենզիա,Թերապևտ / Կարդիոլոգ
Սննդային թունավորում,Թերապևտ / Վարակաբան
Մենինգիտ,Վարակաբան / Նյարդաբան
Ցածր արյան ճնշում,Թերապևտ / Կարդիոլոգ
Էնցեֆալիտ,Նյարդաբան / Վարակաբան
Ասթմա,Թոքաբան
Կարմրուկ,Վարակաբան
Գրիպ,Վարակաբան / Թերապևտ
Բրոնխիալ ասթմա,Թոքաբան
Ալերգիա,Ալերգոլոգ / Թերապևտ
Տոնզիլիտ,ԼՕՌ
Տուբերկուլյոզ,Վարակաբան
Գլխապտույտ,Նյարդաբան / ԼՕՌ
Վիրուսային տենդ,Վարակաբան / Թերապևտ
Միգրեն,Նյարդաբան
Սալմոնելա,Վարակաբան / Գաստրոէնտերոլոգ
Թոքաբորբ,Թոքաբան / Վարակաբան
Դենգե,Վարակաբան
Գաստրոէնտերիտ,Վարակաբան / Գաստրոէնտերոլոգ
Մալարիա,Վարակաբան
Վիրուսային վարակ,Վարակաբան / Թերապևտ
Բրոնխիտ,Թոքաբան
Դերմատիտ,Մաշկաբան
Ռոտավիրուսային վարակ,Վարակաբան / Գաստրոէնտերոլոգ
Հիպոթենզիա,Թերապևտ / Կարդիոլոգ
Սննդային թունավորում,Թերապևտ / Վարակաբան
Էնցեֆալիտ,Նյարդաբան / Վարակաբան
Ասթմա,Թոքաբան
Կարմրուկ,Վարակաբան
Գրիպ,Վարակաբան / Թերապևտ
Մենինգիտ,Վարակաբան / Նյարդաբան
Ցածր արյան ճնշում,Թերապևտ / Կարդիոլոգ
Դենգե,Վարակաբան
Բրոնխիտ,Թոքաբան
Գաստրոէնտերիտ,Վարակաբան / Գաստրոէնտերոլոգ
Մալարիա,Վարակաբան
Էնցեֆալիտ,Նյարդաբան / Վարակաբան
Վիրուսային վարակ,Վարակաբան / Թերապևտ
Սալմոնելա,Վարակաբան / Գաստրոէնտերոլոգ
Կարմրուկ,Վարակաբան
Միգրեն,Նյարդաբան
Ասթմա,Թոքաբան
Սննդային թունավորում,Թերապևտ / Վարակաբան
Ցածր արյան ճնշում,Թերապևտ / Կարդիոլոգ
Թոքաբորբ,Թոքաբան / Վարակաբան
Դերմատիտ,Մաշկաբան
Տոնզիլիտ,ԼՕՌ
Ռոտավիրուսային վարակ,Վարակաբան / Գաստրոէնտերոլոգ
Հիպոթենզիա,Թերապևտ / Կարդիոլոգ
Գլխապտույտ,Նյարդաբան / ԼՕՌ
Ռոտավիրուսային վարակ,Գաստրոէնտերոլոգ
Միգրեն,Նյարդաբան
Հիպոթենզիա,Թերապևտ
Սննդային թունավորում,Գաստրոէնտերոլոգ
Դենգե,Վարակաբան
Թոքաբորբ,Թոքաբան
Էնցեֆալիտ,Նյարդաբան
Գաստրոէնտերիտ,Գաստրոէնտերոլոգ
Ասթմա,Թոքաբան
Տոնզիլիտ,ԼՕՌ
Կարմրուկ,Համաճարակաբան
Գրիպ,Վարակաբան
Սալմոնելա,Վարակաբան
Ցածր արյան ճնշում,Թերապևտ
Բրոնխիտ,Թոքաբան
Վիրուսային տենդ,Վարակաբան
Գլխապտույտ,Նյարդաբան
Ալերգիա,Ալերգոլոգ
Ուղեղային արյունազեղում,Նյարդավիրաբույժ
ԱԻԴՍ,Վարակաբան
Պնևմոնիա,Թոքաբան
Ակնե,Մաշկաբան
Բրոնխիալ ասթմա,Թոքաբան
Վերջակցային խոցեր,Գաստրոէնտերոլոգ
Դեղամիջոցների ռեակցիա,Թունաբան
Աղիքային գրիպ,Վարակաբան
Արյան ճնշման բարձրացում,Թերապևտ
Վարիկոզ երակներ,Վիրաբույժ (անոթային)
Քիմիաթերապիայի ուղեղ,Կլինիկական հոգեբան
Հեպատիտ,Լյարդաբան
Դենգե,Վարակաբան
Մաշկի մալֆորմացիա,Վիրաբույժ (պլաստիկ)
Արյան ճնշման բարձրացում,Թերապևտ
Միգրեն,Նյարդաբան
Արթրիտ,Ռևմատոլոգ
Հեպատիտ D,Վարակաբան
Ակնե,Մաշկաբան
Տոնզիլիտ,ԼՕՌ
Երկակի գորտի բորբոքում,Կոլոպրոկտոլոգ
Տոքսոպլազմոզ,Վարակաբան
Միզապարկի վարակ,Ուրոլոգ
Բրոնխիալ ասթմա,Թոքաբան
Իմպետիգո,Մաշկաբան
Հիպոգլիկեմիա,Էնդոկրինոլոգ
Պարոքսիզմալ դիրքային վարիգո,Նյարդաբան
Պնևմոնիա,Թոքաբան
Պսորիազ,Մաշկաբան
Հետվիրուսային խոչընդոտներ,Լյարդաբան
Սրտի կաթված,Սրտաբան
Գաստրոէնտերիտ,Գաստրոէնտերոլոգ
Թուբերկուլոզ,Վարակաբան
ՁԻԱՀ,Վարակաբան
Խոցի հիվանդություն,Գաստրոէնտերոլոգ
ԳԱՐԴ,Գաստրոէնտերոլոգ
Սնկային վարակ,Մաշկաբան
Միզուղիների վարակ,Ուրոլոգ
Ֆեոխրոմոցիտոմա,Էնդոկրինոլոգ
Շաքարային դիաբետ,Էնդոկրինոլոգ
